ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
68,671,http://environment.data.gov.uk/water-quality/data/measurement/AN-1061422-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-01-30T10:40:00,Copper - Cu,Copper,6452,None,2.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
69,681,http://environment.data.gov.uk/water-quality/data/measurement/AN-1061422-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-01-30T10:40:00,BOD ATU,BOD : 5 Day ATU,85,None,1.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
70,691,http://environment.data.gov.uk/water-quality/data/measurement/AN-1127605-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-03-22T10:50:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.059000000000000004,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
71,701,http://environment.data.gov.uk/water-quality/data/measurement/AN-1127605-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-03-22T10:50:00,Turbidity,Turbidity,68,None,120.0,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
72,711,http://environment.data.gov.uk/water-quality/data/measurement/AN-1132756-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-03-30T14:00:00,Copper - Cu,Copper,6452,None,2.77,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
73,721,http://environment.data.gov.uk/water-quality/data/measurement/AN-1132756-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-03-30T14:00:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0007,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
74,731,http://environment.data.gov.uk/water-quality/data/measurement/AN-1132757-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-05-02T11:50:00,Zinc - as Zn,Zinc,6455,None,13.2,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
75,741,http://environment.data.gov.uk/water-quality/data/measurement/AN-1132757-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-05-02T11:50:00,Nickel - Ni,Nickel,6462,None,5.59,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
76,751,http://environment.data.gov.uk/water-quality/data/measurement/AN-1139685-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-06-01T11:00:00,Chromium -Cr,Chromium,3164,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
77,761,http://environment.data.gov.uk/water-quality/data/measurement/AN-1142180-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-06-28T11:35:00,Chloride Ion,Chloride,172,None,55.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
78,771,http://environment.data.gov.uk/water-quality/data/measurement/AN-1142180-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-06-28T11:35:00,Turbidity,Turbidity,68,None,3.8,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
79,781,http://environment.data.gov.uk/water-quality/data/measurement/AN-1147006-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-07-26T14:40:00,Mercury - Hg,Mercury,105,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
80,791,http://environment.data.gov.uk/water-quality/data/measurement/AN-1147006-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-07-26T14:40:00,Zinc - as Zn,Zinc,6455,None,13.7,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
81,801,http://environment.data.gov.uk/water-quality/data/measurement/AN-1149841-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-08-28T13:20:00,pH,pH,61,None,8.2,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
82,811,http://environment.data.gov.uk/water-quality/data/measurement/AN-1149841-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-08-28T13:20:00,BOD ATU,BOD : 5 Day ATU,85,None,1.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
83,821,http://environment.data.gov.uk/water-quality/data/measurement/AN-1150367-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-09-13T14:30:00,Temp Water,Temperature of Water,76,None,14.7,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
84,831,http://environment.data.gov.uk/water-quality/data/measurement/AN-1150367-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-09-13T14:30:00,Zinc - as Zn,Zinc,6455,None,17.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
85,841,http://environment.data.gov.uk/water-quality/data/measurement/AN-1155731-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-10-19T10:20:00,Mercury - Hg,Mercury,105,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
86,851,http://environment.data.gov.uk/water-quality/data/measurement/AN-1157855-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-11-07T16:00:00,Turbidity,Turbidity,68,None,19.3,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
87,861,http://environment.data.gov.uk/water-quality/data/measurement/AN-1157855-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-11-07T16:00:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,112.0,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
88,871,http://environment.data.gov.uk/water-quality/data/measurement/AN-1162549-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-12-12T11:10:00,Nickel - Ni,Nickel,6462,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
89,881,http://environment.data.gov.uk/water-quality/data/measurement/AN-1162549-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2001-12-12T11:10:00,Zinc - as Zn,Zinc,6455,None,13.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
90,891,http://environment.data.gov.uk/water-quality/data/measurement/AN-1127606-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-021126,AN-021126,SEVEN GABLES BUCKINGHAM RD.WINSLOW,2001-04-11T12:00:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,8.98,None,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),475760,228480
91,901,http://environment.data.gov.uk/water-quality/data/measurement/AN-1058837-0183,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-01-10T11:45:00,Sulphate SO4,Sulphate as SO4,183,None,767.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
92,911,http://environment.data.gov.uk/water-quality/data/measurement/AN-1058837-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-01-10T11:45:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,1.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
93,921,http://environment.data.gov.uk/water-quality/data/measurement/AN-1061423-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-02-06T11:15:00,Zinc - as Zn,Zinc,6455,None,33.0,None,ug/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
94,931,http://environment.data.gov.uk/water-quality/data/measurement/AN-1127608-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-03-07T12:10:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.86,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
95,941,http://environment.data.gov.uk/water-quality/data/measurement/AN-1127608-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-03-07T12:10:00,Lead - as Pb,Lead,50,None,30.3,None,ug/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
96,951,http://environment.data.gov.uk/water-quality/data/measurement/AN-1137823-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-05-16T13:40:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,1.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
97,961,http://environment.data.gov.uk/water-quality/data/measurement/AN-1138676-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-06-14T11:35:00,pH,pH,61,None,7.9,None,phunits,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
98,971,http://environment.data.gov.uk/water-quality/data/measurement/AN-1138676-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-06-14T11:35:00,Copper - Cu,Copper,6452,None,8.6,None,ug/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
99,981,http://environment.data.gov.uk/water-quality/data/measurement/AN-1143148-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-07-12T12:15:00,Nickel - Ni,Nickel,6462,None,8.5,None,ug/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
100,991,http://environment.data.gov.uk/water-quality/data/measurement/AN-1147007-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-08-07T11:45:00,Chloride Ion,Chloride,172,None,98.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
101,1001,http://environment.data.gov.uk/water-quality/data/measurement/AN-1147007-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-08-07T11:45:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.5,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
102,1011,http://environment.data.gov.uk/water-quality/data/measurement/AN-1151290-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-09-19T14:05:00,BOD ATU,BOD : 5 Day ATU,85,None,3.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
103,1021,http://environment.data.gov.uk/water-quality/data/measurement/AN-1153460-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-10-03T14:40:00,Cadmium - Cd,Cadmium,108,None,1.0,None,ug/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
104,1031,http://environment.data.gov.uk/water-quality/data/measurement/AN-1153460-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-10-03T14:40:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.9,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
105,1041,http://environment.data.gov.uk/water-quality/data/measurement/AN-1156585-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-10-23T11:20:00,pH,pH,61,None,7.8,None,phunits,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
106,1051,http://environment.data.gov.uk/water-quality/data/measurement/AN-1161675-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02209B,AN-02209B,SHANKS & MCEWAN CALVERT LANDFILL,2001-12-06T14:30:00,Chloride Ion,Chloride,172,None,112.0,None,mg/l,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),469000,224000
