ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
67,595,http://environment.data.gov.uk/water-quality/data/measurement/NE-1490297-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-03-18T10:15:00,pH,pH,61,None,8.2,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
68,604,http://environment.data.gov.uk/water-quality/data/measurement/NE-1491262-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-04-01T15:01:00,Nitrite-N,Nitrite as N,118,None,0.054700000000000006,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
69,613,http://environment.data.gov.uk/water-quality/data/measurement/NE-1495180-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-05-16T12:40:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,2.11,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
70,622,http://environment.data.gov.uk/water-quality/data/measurement/NE-1496688-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-06-03T12:00:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.031,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
71,631,http://environment.data.gov.uk/water-quality/data/measurement/NE-1496688-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-06-03T12:00:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,167.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
72,640,http://environment.data.gov.uk/water-quality/data/measurement/NE-1499872-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-07-08T13:12:00,Nitrate-N,Nitrate as N,117,None,2.41,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
73,649,http://environment.data.gov.uk/water-quality/data/measurement/NE-1503428-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-08-13T12:41:00,Nitrite-N,Nitrite as N,118,None,0.009000000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
74,658,http://environment.data.gov.uk/water-quality/data/measurement/NE-1505621-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-09-11T13:30:00,Temp Water,Temperature of Water,76,None,12.5,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
75,667,http://environment.data.gov.uk/water-quality/data/measurement/NE-1505621-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-09-11T13:30:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,96.0,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
76,676,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508556-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-10-08T12:07:00,Nitrate-N,Nitrate as N,117,None,2.7800000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
77,685,http://environment.data.gov.uk/water-quality/data/measurement/NE-1510829-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-11-05T13:04:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.215,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
78,694,http://environment.data.gov.uk/water-quality/data/measurement/NE-1512392-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-11-24T13:07:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,6.13,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
79,703,http://environment.data.gov.uk/water-quality/data/measurement/NE-1512392-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600611,NE-42600611,DUDDO BURN AT WHINNEY HILL FARM,2014-11-24T13:07:00,Temp Water,Temperature of Water,76,None,7.1,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),417981,578622
80,712,http://environment.data.gov.uk/water-quality/data/measurement/NE-1491089-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-02-11T12:30:00,BOD ATU,BOD : 5 Day ATU,85,None,4.6,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
81,721,http://environment.data.gov.uk/water-quality/data/measurement/NE-1493868-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-03-17T09:15:00,Nitrite-N,Nitrite as N,118,None,0.078,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
82,730,http://environment.data.gov.uk/water-quality/data/measurement/NE-1501310-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-05-22T09:35:00,Nitrate-N,Nitrate as N,117,None,19.0,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
83,739,http://environment.data.gov.uk/water-quality/data/measurement/NE-1501550-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-06-25T08:50:00,Nitrate-N,Nitrate as N,117,None,26.0,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
84,748,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508253-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-08-12T10:23:00,pH,pH,61,None,7.6,None,phunits,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
85,757,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508197-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-09-12T09:50:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,9.5,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
86,766,http://environment.data.gov.uk/water-quality/data/measurement/NE-1514796-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-11-24T12:55:00,Nitrate-N,Nitrate as N,117,None,8.4,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
87,775,http://environment.data.gov.uk/water-quality/data/measurement/NE-1514842-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100002,NE-43100002,BUTTERYHAUGH STW,2014-12-15T11:05:00,BOD ATU,BOD : 5 Day ATU,85,None,2.7,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,363250,592700
88,784,http://environment.data.gov.uk/water-quality/data/measurement/NE-1491006-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-02-11T10:40:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,1.4,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
89,793,http://environment.data.gov.uk/water-quality/data/measurement/NE-1494024-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-03-17T11:35:00,Nitrate-N,Nitrate as N,117,None,9.0,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
90,802,http://environment.data.gov.uk/water-quality/data/measurement/NE-1514764-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-05-22T10:50:00,NO FLOW/SAMP,No flow /No sample,7668,None,0.0,None,coded,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
91,811,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508317-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-08-12T08:43:00,pH,pH,61,None,7.4,None,phunits,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
92,820,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508251-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-09-12T07:45:00,Nitrate-N,Nitrate as N,117,None,25.0,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
93,829,http://environment.data.gov.uk/water-quality/data/measurement/NE-1514874-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-11-24T12:05:00,Nitrite-N,Nitrite as N,118,None,0.026000000000000002,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
94,838,http://environment.data.gov.uk/water-quality/data/measurement/NE-1514902-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-43100023,NE-43100023,OTTERBURN STW,2014-12-15T08:40:00,BOD ATU,BOD : 5 Day ATU,85,None,4.5,None,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,389130,592620
95,847,http://environment.data.gov.uk/water-quality/data/measurement/NE-1484155-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467,NE-45401467,BISHOPTON BECK D/S MILL BR PUMPING STN,2014-01-08T15:36:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00234,None,mg/l,RIVER / RUNNING SURFACE WATER,False,STATUTORY FAILURES (FOLLOW UPS AT NON-DESIGNATED POINTS),437930,522500
96,856,http://environment.data.gov.uk/water-quality/data/measurement/NE-1487117-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467,NE-45401467,BISHOPTON BECK D/S MILL BR PUMPING STN,2014-02-10T08:57:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,3.99,None,mg/l,RIVER / RUNNING SURFACE WATER,False,STATUTORY FAILURES (FOLLOW UPS AT NON-DESIGNATED POINTS),437930,522500
97,865,http://environment.data.gov.uk/water-quality/data/measurement/NE-1488852-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467,NE-45401467,BISHOPTON BECK D/S MILL BR PUMPING STN,2014-03-05T07:52:00,Nitrate-N,Nitrate as N,117,None,5.09,None,mg/l,RIVER / RUNNING SURFACE WATER,False,STATUTORY FAILURES (FOLLOW UPS AT NON-DESIGNATED POINTS),437930,522500
98,874,http://environment.data.gov.uk/water-quality/data/measurement/NE-1488852-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467,NE-45401467,BISHOPTON BECK D/S MILL BR PUMPING STN,2014-03-05T07:52:00,pH,pH,61,None,8.35,None,phunits,RIVER / RUNNING SURFACE WATER,False,STATUTORY FAILURES (FOLLOW UPS AT NON-DESIGNATED POINTS),437930,522500
99,883,http://environment.data.gov.uk/water-quality/data/measurement/NE-1492859-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467,NE-45401467,BISHOPTON BECK D/S MILL BR PUMPING STN,2014-04-24T09:13:00,pH,pH,61,None,7.87,None,phunits,RIVER / RUNNING SURFACE WATER,False,STATUTORY FAILURES (FOLLOW UPS AT NON-DESIGNATED POINTS),437930,522500
100,892,http://environment.data.gov.uk/water-quality/data/measurement/NE-1483848-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-01-06T11:03:00,pH,pH,61,None,8.8,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
101,901,http://environment.data.gov.uk/water-quality/data/measurement/NE-1485804-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-02-03T11:43:00,pH,pH,61,None,7.7,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
102,910,http://environment.data.gov.uk/water-quality/data/measurement/NE-1485804-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-02-03T11:43:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.101,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
103,919,http://environment.data.gov.uk/water-quality/data/measurement/NE-1489431-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-03-06T10:39:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,262.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
104,928,http://environment.data.gov.uk/water-quality/data/measurement/NE-1491927-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-04-08T13:15:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,91.0,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
105,937,http://environment.data.gov.uk/water-quality/data/measurement/NE-1491927-9190,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-04-08T13:15:00,4-nonPhenol,4-Nonylphenol Branched,9190,None,0.125,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
106,946,http://environment.data.gov.uk/water-quality/data/measurement/NE-1495182-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-05-16T08:29:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,79.1,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
107,955,http://environment.data.gov.uk/water-quality/data/measurement/NE-1495182-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-05-16T08:29:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,8.37,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
108,964,http://environment.data.gov.uk/water-quality/data/measurement/NE-1496689-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-06-03T11:53:00,pH,pH,61,None,7.8,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
109,973,http://environment.data.gov.uk/water-quality/data/measurement/NE-1499785-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-07-07T11:45:00,Cond @ 25C,Conductivity at 25 C,77,None,606.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
110,982,http://environment.data.gov.uk/water-quality/data/measurement/NE-1499785-9190,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-07-07T11:45:00,4-nonPhenol,4-Nonylphenol Branched,9190,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
111,991,http://environment.data.gov.uk/water-quality/data/measurement/NE-1502718-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-08-06T10:47:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,162.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
112,1000,http://environment.data.gov.uk/water-quality/data/measurement/NE-1502718-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-08-06T10:47:00,pH,pH,61,None,7.9,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
113,1009,http://environment.data.gov.uk/water-quality/data/measurement/NE-1504473-5889,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-09-01T10:51:00,Triclosan,Triclosan,5889,None,0.005,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
114,1018,http://environment.data.gov.uk/water-quality/data/measurement/NE-1504473-8944,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-09-01T10:51:00,TriBT Cation,Tributyl Tin as Cation,8944,None,0.0002,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
115,1027,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508069-8944,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-10-06T08:32:00,TriBT Cation,Tributyl Tin as Cation,8944,None,0.0002,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
116,1036,http://environment.data.gov.uk/water-quality/data/measurement/NE-1508069-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-10-06T08:32:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,9.1,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
117,1045,http://environment.data.gov.uk/water-quality/data/measurement/NE-1510574-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-11-03T12:33:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.04,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
118,1054,http://environment.data.gov.uk/water-quality/data/measurement/NE-1510574-5889,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-11-03T12:33:00,Triclosan,Triclosan,5889,None,0.0341,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
119,1063,http://environment.data.gov.uk/water-quality/data/measurement/NE-1512665-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-11-27T10:08:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,204.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
120,1072,http://environment.data.gov.uk/water-quality/data/measurement/NE-1512665-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401488,NE-45401488,MARTON WEST BECK BELOW LYTTON STREET,2014-11-27T10:08:00,Nitrate-N,Nitrate as N,117,None,3.79,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),450491,519949
121,1081,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-6058,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Antimony -Sb,Antimony,6058,None,1.0,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
122,1090,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Zinc - as Zn,Zinc,6455,None,34.5,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
123,1099,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Cond @ 25C,Conductivity at 25 C,77,None,647.0,None,us/cm,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
124,1108,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-9447,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,B - Filtered,"Boron, Dissolved",9447,None,100.0,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
125,1117,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-6062,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Barium - Ba,Barium,6062,None,187.0,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
126,1126,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-0106,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Cd Filtered,"Cadmium, Dissolved",106,None,0.1,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
127,1135,http://environment.data.gov.uk/water-quality/data/measurement/NE-1498464-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-06-20T10:29:00,Nickel - Ni,Nickel,6462,None,25.8,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
128,1144,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,3.1,None,%,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
129,1153,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-9815,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,4ClPhenol,4-Chlorophenol,9815,None,0.02,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
130,1162,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3343,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,"2,4-Xylenol","2,4-Dimethylphenol :- {2,4-Xylenol}",3343,None,0.0843,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
131,1171,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3400,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Monuron,Monuron,3400,None,0.01,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
132,1180,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3373,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Chloroform,Chloroform :- {Trichloromethane},3373,None,0.1,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
133,1189,http://environment.data.gov.uk/water-quality/data/measurement/NE-1506080-3925,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-454F1115,NE-454F1115,ELSTOB HILL (NRA 15) 25-4-35,2014-09-15T10:06:00,Monolinuron,Monolinuron,3925,None,0.01,None,ug/l,GROUNDWATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),434900,523000
