ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
68,671,http://environment.data.gov.uk/water-quality/data/measurement/AN-1503275-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-05-01T09:50:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,9.05,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
69,681,http://environment.data.gov.uk/water-quality/data/measurement/AN-1509150-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-06-06T13:30:00,Nitrate-N,Nitrate as N,117,None,6.53,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
70,691,http://environment.data.gov.uk/water-quality/data/measurement/AN-1509150-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-06-06T13:30:00,pH,pH,61,None,8.08,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
71,701,http://environment.data.gov.uk/water-quality/data/measurement/AN-1514475-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-07-17T14:55:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.169,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
72,711,http://environment.data.gov.uk/water-quality/data/measurement/AN-1518136-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-08-11T13:10:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,9.99,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
73,721,http://environment.data.gov.uk/water-quality/data/measurement/AN-1523488-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-09-05T12:50:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.089,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
74,731,http://environment.data.gov.uk/water-quality/data/measurement/AN-1526737-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-09-29T13:50:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00063,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
75,741,http://environment.data.gov.uk/water-quality/data/measurement/AN-1529640-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-10-20T13:00:00,Nitrite-N,Nitrite as N,118,None,0.021400000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
76,751,http://environment.data.gov.uk/water-quality/data/measurement/AN-1529640-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-10-20T13:00:00,Nitrate-N,Nitrate as N,117,None,9.57,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
77,761,http://environment.data.gov.uk/water-quality/data/measurement/AN-1534070-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-11-10T12:39:00,Nitrite-N,Nitrite as N,118,None,0.016300000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
78,771,http://environment.data.gov.uk/water-quality/data/measurement/AN-1537463-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M14,AN-01M14,R.OUSE WATER STRATFORD RD.BR.,2008-12-08T12:55:00,pH,pH,61,None,8.18,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),465205,234067
79,781,http://environment.data.gov.uk/water-quality/data/measurement/AN-1498873-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-021126,AN-021126,SEVEN GABLES BUCKINGHAM RD.WINSLOW,2008-03-14T12:25:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),475760,228480
80,791,http://environment.data.gov.uk/water-quality/data/measurement/AN-1537540-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-021126,AN-021126,SEVEN GABLES BUCKINGHAM RD.WINSLOW,2008-12-09T09:45:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,61.0,None,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),475760,228480
81,801,http://environment.data.gov.uk/water-quality/data/measurement/AN-1490601-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-01-22T14:30:00,Nitrite-N,Nitrite as N,118,None,0.0238,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
82,811,http://environment.data.gov.uk/water-quality/data/measurement/AN-1490601-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-01-22T14:30:00,Zinc - as Zn,Zinc,6455,None,14.7,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
83,821,http://environment.data.gov.uk/water-quality/data/measurement/AN-1497052-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-02-27T12:20:00,Chromium -Cr,Chromium,3164,None,3.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
84,831,http://environment.data.gov.uk/water-quality/data/measurement/AN-1497052-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-02-27T12:20:00,Cond @ 25C,Conductivity at 25 C,77,None,879.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
85,841,http://environment.data.gov.uk/water-quality/data/measurement/AN-1497052-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-02-27T12:20:00,pH,pH,61,None,8.55,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
86,851,http://environment.data.gov.uk/water-quality/data/measurement/AN-1498871-6841,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-03-14T11:50:00,Phenol Odour,Phenolic Odour,6841,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
87,861,http://environment.data.gov.uk/water-quality/data/measurement/AN-1498871-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-03-14T11:50:00,Nitrite-N,Nitrite as N,118,None,0.046900000000000004,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
88,871,http://environment.data.gov.uk/water-quality/data/measurement/AN-1507605-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-05-27T12:15:00,BOD ATU,BOD : 5 Day ATU,85,None,5.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
89,881,http://environment.data.gov.uk/water-quality/data/measurement/AN-1507605-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-05-27T12:15:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
90,891,http://environment.data.gov.uk/water-quality/data/measurement/AN-1507605-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-05-27T12:15:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,135.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
91,901,http://environment.data.gov.uk/water-quality/data/measurement/AN-1509812-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-06-13T11:55:00,pH,pH,61,None,8.25,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
92,911,http://environment.data.gov.uk/water-quality/data/measurement/AN-1509812-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-06-13T11:55:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,80.7,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
93,921,http://environment.data.gov.uk/water-quality/data/measurement/AN-1512372-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-07-03T09:45:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.03,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
94,931,http://environment.data.gov.uk/water-quality/data/measurement/AN-1520039-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-08-13T09:25:00,Temp Water,Temperature of Water,76,None,14.36,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
95,941,http://environment.data.gov.uk/water-quality/data/measurement/AN-1520039-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-08-13T09:25:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0011300000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
96,951,http://environment.data.gov.uk/water-quality/data/measurement/AN-1523635-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-09-08T09:20:00,Nitrite-N,Nitrite as N,118,None,0.029300000000000003,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
97,961,http://environment.data.gov.uk/water-quality/data/measurement/AN-1523635-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-09-08T09:20:00,Cond @ 25C,Conductivity at 25 C,77,None,572.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
98,971,http://environment.data.gov.uk/water-quality/data/measurement/AN-1527187-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-09-30T10:10:00,BOD ATU,BOD : 5 Day ATU,85,None,1.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
99,981,http://environment.data.gov.uk/water-quality/data/measurement/AN-1527187-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-09-30T10:10:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,83.9,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
100,991,http://environment.data.gov.uk/water-quality/data/measurement/AN-1530550-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-10-27T09:25:00,Cond @ 25C,Conductivity at 25 C,77,None,754.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
101,1001,http://environment.data.gov.uk/water-quality/data/measurement/AN-1530550-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-10-27T09:25:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.506,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
102,1011,http://environment.data.gov.uk/water-quality/data/measurement/AN-1534922-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-11-18T09:45:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,96.5,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
103,1021,http://environment.data.gov.uk/water-quality/data/measurement/AN-1537538-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-12-09T10:30:00,Cond @ 25C,Conductivity at 25 C,77,None,743.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
104,1031,http://environment.data.gov.uk/water-quality/data/measurement/AN-1537538-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-02M25,AN-02M25,CLAYDON BK.TRIB.OUSE WHITE BRIDGE,2008-12-09T10:30:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.209,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471543,229022
105,1041,http://environment.data.gov.uk/water-quality/data/measurement/AN-1537095-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-031487,AN-031487,CLUBHOUSE GT.LINFORD LAKES,2008-12-04T10:00:00,NO FLOW/SAMP,No flow /No sample,7668,None,0.0,None,coded,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),484910,242770
106,1051,http://environment.data.gov.uk/water-quality/data/measurement/AN-1498742-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-03577,AN-03577,WHITTLEBURY HALL STW WEST PARK,2008-03-13T13:20:00,NO FLOW/SAMP,No flow /No sample,7668,None,3.0,None,coded,ANY TRADE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),468740,242380
107,1061,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-3409,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,Cr- Filtered,"Chromium, Dissolved",3409,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
108,1071,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-6062,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,Barium - Ba,Barium,6062,None,57.7,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
109,1081,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-6050,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,Manganse-Mn,Manganese,6050,None,1340.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
110,1091,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-0237,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,Magnesium-Mg,Magnesium,237,None,17.6,None,mg/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
111,1101,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-1181,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,WethPresTemp,Weather : Temperature,1181,None,4.0,None,coded,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
112,1111,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769367-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36789260,MD-36789260,NON-TIDAL TRENT - BERRYHILL SWS,2008-06-12T09:40:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,157.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),389000,346450
113,1121,http://environment.data.gov.uk/water-quality/data/measurement/MD-2751882-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-02-19T11:00:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0008300000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
114,1131,http://environment.data.gov.uk/water-quality/data/measurement/MD-2751882-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-02-19T11:00:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,13.2,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
115,1141,http://environment.data.gov.uk/water-quality/data/measurement/MD-2767141-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-05-21T11:50:00,BOD ATU,BOD : 5 Day ATU,85,None,1.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
116,1151,http://environment.data.gov.uk/water-quality/data/measurement/MD-2767141-3409,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-05-21T11:50:00,Cr- Filtered,"Chromium, Dissolved",3409,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
117,1161,http://environment.data.gov.uk/water-quality/data/measurement/MD-2767141-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-05-21T11:50:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.127,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
118,1171,http://environment.data.gov.uk/water-quality/data/measurement/MD-2775954-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791050,MD-36791050,NON-TIDAL R TRENT - MILTON MILLRISE RD,2008-08-21T10:40:00,pH,pH,61,None,7.5,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),390283,350197
119,1181,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769536-1183,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791290,MD-36791290,NORTON LANE D/S HEAKLEY HALL FARM DISCH,2008-06-13T11:00:00,WethPresPrec,Weather : Precipitation,1183,None,1.0,None,coded,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),390100,351300
120,1191,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769536-6037,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791290,MD-36791290,NORTON LANE D/S HEAKLEY HALL FARM DISCH,2008-06-13T11:00:00,Al- Filtered,"Aluminium, Dissolved",6037,None,11.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),390100,351300
121,1201,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769536-0183,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791290,MD-36791290,NORTON LANE D/S HEAKLEY HALL FARM DISCH,2008-06-13T11:00:00,Sulphate SO4,Sulphate as SO4,183,None,79.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),390100,351300
122,1211,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769536-6528,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791290,MD-36791290,NORTON LANE D/S HEAKLEY HALL FARM DISCH,2008-06-13T11:00:00,Weth-Visibty,Weather : Visibility,6528,None,2.0,None,coded,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),390100,351300
123,1221,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769536-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791290,MD-36791290,NORTON LANE D/S HEAKLEY HALL FARM DISCH,2008-06-13T11:00:00,Mercury - Hg,Mercury,105,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),390100,351300
124,1231,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769537-6040,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791360,MD-36791360,NORTON LANE DISCHARGE AT HEAKLEY HALL FM,2008-06-13T11:20:00,Tin - as Sn,Tin,6040,None,2.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),390100,351500
125,1241,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769537-6049,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791360,MD-36791360,NORTON LANE DISCHARGE AT HEAKLEY HALL FM,2008-06-13T11:20:00,Selenium -Se,Selenium,6049,None,1.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),390100,351500
126,1251,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769537-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791360,MD-36791360,NORTON LANE DISCHARGE AT HEAKLEY HALL FM,2008-06-13T11:20:00,Chromium -Cr,Chromium,3164,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),390100,351500
127,1261,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769537-6473,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791360,MD-36791360,NORTON LANE DISCHARGE AT HEAKLEY HALL FM,2008-06-13T11:20:00,Uranium - U,Uranium,6473,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),390100,351500
128,1271,http://environment.data.gov.uk/water-quality/data/measurement/MD-2769537-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/MD-36791360,MD-36791360,NORTON LANE DISCHARGE AT HEAKLEY HALL FM,2008-06-13T11:20:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,MONITORING  (UK GOVT POLICY - NOT GQA OR RE),390100,351500
